invoice_number,document_type,typeDte_description,client_name,address,tienda,date,description,product_type_name,quantity,price,total
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,ACEITUNA LAMINADA EL BUHO 1800 GR,INDIRECTO,"3,000000","4000,0",12000
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,CREMA AVELLANA 350 GRS,INDIRECTO,"1,000000","8750,0",8750
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,LASANA PAQUETE 360 GRS,INDIRECTO,"1,000000","1925,0",1925
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,LECHE CONDENSADA NESTLE 397 GRS,INDIRECTO,"1,000000","2422,0",2422
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,LEVADURA INSTANTANEA 500 GRS,INDIRECTO,"1,000000","2996,0",2996
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,PINA EN LATA EL BUHO 565 GRS ,INDIRECTO,"1,000000","2113,0",2113
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,SALSA BBQ CAROZZI 1KG,INDIRECTO,"1,000000","2312,0",2312
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,SEMOLA FINA KG,INDIRECTO,"2,000000","1393,0",2786
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,HARINA 1 KG,INDIRECTO,"3,000000","1325,0",3975
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,ALUMINIO C-10 PAQUETE 20 UN ,INDIRECTO,"2,000000","1200,0",2400
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,ALUMINIO C-20 PAQUETE 20 UN ,INDIRECTO,"5,000000","2476,0",12380
91827,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-01,BOLSA CAMISETA 40X50 BLANCA,INDIRECTO,"1,000000","1376,0",1376
92065,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-01,POLERA DELIVERY L,INDIRECTO,"10,000000","11876,0",118760
92065,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-01,POLERA DELIVERY XL,INDIRECTO,"2,000000","11876,0",23752
92065,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-01,POLERA SERVICIO PIQUE M,INDIRECTO,"2,000000","6828,0",13656
92065,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-01,POLERA ADMINISTRADOR L,INDIRECTO,"4,000000","12250,0",49000
92065,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-01,POLERON TALLA M,INDIRECTO,"4,000000","16250,0",65000
92065,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-01,POLERON TALLA L,INDIRECTO,"9,000000","16250,0",146250
92165,6,Factura Electrónica,KAMI CONCHALI SPA,INDEPENDENCIA 5741,Conchali,2024-06-02,BEBIDA PACK 350 ML FANTA,INDIRECTO,"2,000000","4958,0",9916
92165,6,Factura Electrónica,KAMI CONCHALI SPA,INDEPENDENCIA 5741,Conchali,2024-06-02,BEBIDA PACK 350 ML SPRITE,INDIRECTO,"2,000000","4958,0",9916
92165,6,Factura Electrónica,KAMI CONCHALI SPA,INDEPENDENCIA 5741,Conchali,2024-06-02,PAPEL HIGIENICO 4 UNIDADES,INDIRECTO,"2,000000","1024,0",2048
92165,6,Factura Electrónica,KAMI CONCHALI SPA,INDEPENDENCIA 5741,Conchali,2024-06-02,SERVILLETAS PAQUETE DUO,INDIRECTO,"2,000000","1022,0",2044
92033,6,Factura Electrónica,KAMI PROVIDENCIA SPA,Diagonal rancagua 918,Providencia,2024-06-01,POLERA DELIVERY XS,INDIRECTO,"1,000000","11876,0",11876
92033,6,Factura Electrónica,KAMI PROVIDENCIA SPA,Diagonal rancagua 918,Providencia,2024-06-01,POLERA DELIVERY S,INDIRECTO,"2,000000","11876,0",23752
92033,6,Factura Electrónica,KAMI PROVIDENCIA SPA,Diagonal rancagua 918,Providencia,2024-06-01,POLERA DELIVERY M,INDIRECTO,"4,000000","11876,0",47504
92033,6,Factura Electrónica,KAMI PROVIDENCIA SPA,Diagonal rancagua 918,Providencia,2024-06-01,POLERA DELIVERY L,INDIRECTO,"1,000000","11876,0",11876
92033,6,Factura Electrónica,KAMI PROVIDENCIA SPA,Diagonal rancagua 918,Providencia,2024-06-01,POLERA SERVICIO PIQUE M,INDIRECTO,"2,000000","6828,0",13656
92033,6,Factura Electrónica,KAMI PROVIDENCIA SPA,Diagonal rancagua 918,Providencia,2024-06-01,POLERON TALLA XS,INDIRECTO,"2,000000","16250,0",32500
92033,6,Factura Electrónica,KAMI PROVIDENCIA SPA,Diagonal rancagua 918,Providencia,2024-06-01,POLERON TALLA S,INDIRECTO,"3,000000","16250,0",48750
92033,6,Factura Electrónica,KAMI PROVIDENCIA SPA,Diagonal rancagua 918,Providencia,2024-06-01,POLERON TALLA M,INDIRECTO,"7,000000","16250,0",113750
92033,6,Factura Electrónica,KAMI PROVIDENCIA SPA,Diagonal rancagua 918,Providencia,2024-06-01,POLERON TALLA L,INDIRECTO,"1,000000","16250,0",16250
92037,6,Factura Electrónica,KAMI VESPUCIO MAIPU SPA,AMERICO VESPUCIO 456   AMRICA DEL SUR,Maipu Vespucio,2024-06-01,CHAQUETA CHEF KAMISUSHI - S,INDIRECTO,"2,000000","15900,0",31800
92037,6,Factura Electrónica,KAMI VESPUCIO MAIPU SPA,AMERICO VESPUCIO 456   AMRICA DEL SUR,Maipu Vespucio,2024-06-01,POLERA DELIVERY 2XL,INDIRECTO,"2,000000","9500,0",19000
92037,6,Factura Electrónica,KAMI VESPUCIO MAIPU SPA,AMERICO VESPUCIO 456   AMRICA DEL SUR,Maipu Vespucio,2024-06-01,POLERA DELIVERY XL,INDIRECTO,"2,000000","9500,0",19000
92037,6,Factura Electrónica,KAMI VESPUCIO MAIPU SPA,AMERICO VESPUCIO 456   AMRICA DEL SUR,Maipu Vespucio,2024-06-01,POLERA SERVICIO PIQUE M,INDIRECTO,"10,000000","5462,18",54622
92037,6,Factura Electrónica,KAMI VESPUCIO MAIPU SPA,AMERICO VESPUCIO 456   AMRICA DEL SUR,Maipu Vespucio,2024-06-01,POLERA ADMINISTRADOR M,INDIRECTO,"1,000000","9800,0",9800
92037,6,Factura Electrónica,KAMI VESPUCIO MAIPU SPA,AMERICO VESPUCIO 456   AMRICA DEL SUR,Maipu Vespucio,2024-06-01,POLERON TALLA S,INDIRECTO,"2,000000","13000,0",26000
92037,6,Factura Electrónica,KAMI VESPUCIO MAIPU SPA,AMERICO VESPUCIO 456   AMRICA DEL SUR,Maipu Vespucio,2024-06-01,POLERON TALLA M,INDIRECTO,"18,000000","13000,0",234000
92037,6,Factura Electrónica,KAMI VESPUCIO MAIPU SPA,AMERICO VESPUCIO 456   AMRICA DEL SUR,Maipu Vespucio,2024-06-01,POLERON TALLA L,INDIRECTO,"2,000000","13000,0",26000
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,CAMARON S CASCARA KG,INDIRECTO,"4,000000","7238,0",28952
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,GYOSAS CAMARON SHEN UNIDAD,INDIRECTO,"1,000000","5525,0",5525
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,GYOSAS POLLO SHEN UNIDAD,INDIRECTO,"1,000000","4191,0",4191
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,KANIKAMA KILO,INDIRECTO,"2,000000","2750,0",5500
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,PECHUGA DESHUESADA KG,INDIRECTO,"12,000000","4225,0",50700
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,REINETA SIN PIEL KILO,INDIRECTO,"3,000000","9000,0",27000
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,SESAMO BLANCO 1 KG,INDIRECTO,"1,000000","5313,0",5313
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,SESAMO NEGRO 1K G,INDIRECTO,"1,000000","6224,0",6224
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,CHOCLO TARRO 400 GRS,INDIRECTO,"2,000000","1041,0",2082
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,CHAMPINON TARRO 400 GRS,INDIRECTO,"4,000000","1613,0",6452
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,PALMITOS TARRO ENTERO 800 GRS,INDIRECTO,"4,000000","4438,0",17752
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,ACEITE VEGETAL 900 CC,INDIRECTO,"12,000000","2218,0",26616
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,ARROZ MANGA 10 KG,INDIRECTO,"4,000000","14375,0",57500
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,CEBOLLIN DOCENA,INDIRECTO,"1,000000","8125,0",8125
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,CIBOULLETE DOCENA,INDIRECTO,"2,000000","3750,0",7500
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,PALTA HASS KILO,INDIRECTO,"8,000000","5500,0",44000
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,AJINOMOTO 1 KG,INDIRECTO,"1,000000","4863,0",4863
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,ESTERILLA BAMBOO,INDIRECTO,"2,000000","1188,0",2376
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,MAYONESA KRAFT 887 GR,INDIRECTO,"1,000000","6239,0",6239
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,MOSTAZA HEINZ 1 KG,INDIRECTO,"1,000000","5625,0",5625
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,VINAGRE PREPARADO TINETA,INDIRECTO,"1,000000","24283,0",24283
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,LIMON SUCEDANEO BIDON 5 LTS,INDIRECTO,"1,000000","3541,0",3541
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,PANKO BOLSA 1 KG,INDIRECTO,"10,000000","2063,0",20630
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,NORI 100 HOJAS GOLD,INDIRECTO,"3,000000","8363,0",25089
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,PALITOS PAQUETE,INDIRECTO,"3,000000","2000,0",6000
91805,6,Factura Electrónica,LATIN PIZZA SANTIAGO SPA,AVENIDA MANUEL RODRIGUEZ 1915,Patio Centro,2024-06-01,BOLSA CAMISETA 40X50 BLANCA,INDIRECTO,"1,000000","1376,0",1376
92341,6,Factura Electrónica,KAMI COLLAO SPA,TEGUALDA NORTE 38 LC 6 6 CONCEPCION,Concepcion 2 Collao,2024-06-03,MASCARILLAS CAJA,INDIRECTO,"1,000000","1113,0",1113
92341,6,Factura Electrónica,KAMI COLLAO SPA,TEGUALDA NORTE 38 LC 6 6 CONCEPCION,Concepcion 2 Collao,2024-06-03,GUANTES NITRILO CAJA TALLA S,INDIRECTO,"1,000000","5738,0",5738
92152,6,Factura Electrónica,KAMI LO PRADO SPA (SAN PABLO),SN PABLO 6004 LAUTARO LO PRADO,No Definido,2024-06-02,CLORO BIDON 5 LITROS,INDIRECTO,"1,000000","1600,0",1600
92152,6,Factura Electrónica,KAMI LO PRADO SPA (SAN PABLO),SN PABLO 6004 LAUTARO LO PRADO,No Definido,2024-06-02,COFIAS 100 UN,INDIRECTO,"1,000000","1989,92",1990
92152,6,Factura Electrónica,KAMI LO PRADO SPA (SAN PABLO),SN PABLO 6004 LAUTARO LO PRADO,No Definido,2024-06-02,CUBRECALZADOS ANTIDESLIZANTE,INDIRECTO,"1,000000","3269,75",3270
92152,6,Factura Electrónica,KAMI LO PRADO SPA (SAN PABLO),SN PABLO 6004 LAUTARO LO PRADO,No Definido,2024-06-02,LAVALOZA INDUSTRIAL BIDON 5 LITROS,INDIRECTO,"1,000000","2600,0",2600
92152,6,Factura Electrónica,KAMI LO PRADO SPA (SAN PABLO),SN PABLO 6004 LAUTARO LO PRADO,No Definido,2024-06-02,SERVILLETAS PAQUETE DUO,INDIRECTO,"2,000000","816,81",1634
92386,6,Factura Electrónica,KAMI SUSHI SPA,"AV PEDRO FONTOVA 7810, DPTO 4",Huechuraba,2024-06-04,ACEITE VEGETAL 900 CC,INDIRECTO,"24,000000","2218,0",53232
92386,6,Factura Electrónica,KAMI SUSHI SPA,"AV PEDRO FONTOVA 7810, DPTO 4",Huechuraba,2024-06-04,CEBOLLIN DOCENA,INDIRECTO,"1,000000","8125,0",8125
92522,6,Factura Electrónica,KAMI MARCOLETA SPA,MARCOLETA Nro 558,Marcoleta,2024-06-05,243 PLASTICO 200 UNIDADES,INDIRECTO,"3,000000","17000,0",51000
92522,6,Factura Electrónica,KAMI MARCOLETA SPA,MARCOLETA Nro 558,Marcoleta,2024-06-05,CEBOLLIN DOCENA,INDIRECTO,"2,000000","8125,0",16250
92332,6,Factura Electrónica,KAMI TALCAHUANO SPA,COLON 1474 1478 1478 1 TALCAHUANO,Talcahuano,2024-06-03,CIBOULLETE DOCENA,INDIRECTO,"1,000000","3750,0",3750
92332,6,Factura Electrónica,KAMI TALCAHUANO SPA,COLON 1474 1478 1478 1 TALCAHUANO,Talcahuano,2024-06-03,CEBOLLIN DOCENA,INDIRECTO,"1,000000","8125,0",8125
92332,6,Factura Electrónica,KAMI TALCAHUANO SPA,COLON 1474 1478 1478 1 TALCAHUANO,Talcahuano,2024-06-03,AJINOMOTO 1 KG,INDIRECTO,"1,000000","4863,0",4863
91717,6,Factura Electrónica,KAMI BUIN SPA,BAJOS DE MATTE 0510 2,Buin,2024-06-01,NOVA PAQUETE X 2 UNIDADES,INDIRECTO,"2,000000","7363,0",14726
91717,6,Factura Electrónica,KAMI BUIN SPA,BAJOS DE MATTE 0510 2,Buin,2024-06-01,MASCARILLAS CAJA,INDIRECTO,"2,000000","1113,0",2226
91717,6,Factura Electrónica,KAMI BUIN SPA,BAJOS DE MATTE 0510 2,Buin,2024-06-01,GUANTES NITRILO CAJA TALLA M,INDIRECTO,"2,000000","5738,0",11476
91717,6,Factura Electrónica,KAMI BUIN SPA,BAJOS DE MATTE 0510 2,Buin,2024-06-01,GUANTES NITRILO CAJA TALLA S,INDIRECTO,"1,000000","5738,0",5738
91717,6,Factura Electrónica,KAMI BUIN SPA,BAJOS DE MATTE 0510 2,Buin,2024-06-01,COFIAS 100 UN,INDIRECTO,"2,000000","2488,0",4976
91717,6,Factura Electrónica,KAMI BUIN SPA,BAJOS DE MATTE 0510 2,Buin,2024-06-01,CUBRECALZADOS ANTIDESLIZANTE,INDIRECTO,"2,000000","4088,0",8176
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,CAMARON S CASCARA KG,INDIRECTO,"15,000000","7238,0",108570
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,GYOSAS CAMARON SHEN UNIDAD,INDIRECTO,"1,000000","5525,0",5525
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,GYOSAS CERDO SHEN UNIDAD,INDIRECTO,"1,000000","4191,0",4191
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,GYOSAS POLLO SHEN UNIDAD,INDIRECTO,"1,000000","4191,0",4191
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,KANIKAMA KILO,INDIRECTO,"20,000000","2750,0",55000
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,PECHUGA DESHUESADA KG,INDIRECTO,"72,000000","4225,0",304200
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,REINETA SIN PIEL KILO,INDIRECTO,"12,000000","9000,0",108000
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,SALMON FILETE TRIMD 3 4 PREMIUM KILO,INDIRECTO,"4,800000","14000,0",67200
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,HUEVO EN POLVO PAQUETE 500 GRS,INDIRECTO,"5,000000","4625,0",23125
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,SESAMO BLANCO 1 KG,INDIRECTO,"2,000000","5313,0",10626
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,SESAMO NEGRO 1K G,INDIRECTO,"2,000000","6224,0",12448
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,CHAMPINON TARRO 400 GRS,INDIRECTO,"15,000000","1613,0",24195
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,PALMITOS TARRO ENTERO 800 GRS,INDIRECTO,"20,000000","4438,0",88760
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,ACEITE VEGETAL 900 CC,INDIRECTO,"25,000000","2218,0",55450
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,ARROZ MANGA 10 KG,INDIRECTO,"22,000000","14375,0",316250
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,CEBOLLIN DOCENA,INDIRECTO,"3,000000","8125,0",24375
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,CIBOULLETE DOCENA,INDIRECTO,"6,000000","3750,0",22500
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,PALTA HASS KILO,INDIRECTO,"15,000000","5500,0",82500
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,SAL 1 KILO,INDIRECTO,"1,000000","488,0",488
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,AZUCAR BLANCA KG,INDIRECTO,"1,000000","1169,0",1169
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,COMPOTA VIVO UNIDAD,INDIRECTO,"10,000000","538,0",5380
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,JUGO VIVO UNIDAD,INDIRECTO,"10,000000","308,0",3080
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,SALSA DULCE TINETA,INDIRECTO,"2,000000","33898,0",67796
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,SOYA KIKKOMAN TINETA,INDIRECTO,"1,000000","56250,0",56250
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,VINAGRE PREPARADO TINETA,INDIRECTO,"4,000000","24283,0",97132
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,LIMON SUCEDANEO BIDON 5 LTS,INDIRECTO,"1,000000","3541,0",3541
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,PANKO BOLSA 1 KG,INDIRECTO,"20,000000","2063,0",41260
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,NORI 100 HOJAS GOLD,INDIRECTO,"15,000000","8363,0",125445
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,PALITOS PAQUETE,INDIRECTO,"15,000000","2000,0",30000
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,HARINA 1 KG,INDIRECTO,"20,000000","1325,0",26500
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,ALUMINIO C-10 PAQUETE 20 UN ,INDIRECTO,"2,000000","1200,0",2400
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,DEGUSTADOR 2 0 OZ CAJA,INDIRECTO,"1,000000","49688,0",49688
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,243 PLASTICO 200 UNIDADES,INDIRECTO,"7,000000","17000,0",119000
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,BOLSA CAMISETA 40X50 BLANCA,INDIRECTO,"12,000000","1376,0",16512
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,BOLSAS DE PAPEL CON LOGO 100 UNIDADES,INDIRECTO,"1,000000","23125,0",23125
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,ALUSA 30 X1400 MTS,INDIRECTO,"1,000000","31125,0",31125
91601,6,Factura Electrónica,KAMI QUILPUE SPA,RAMON FREIRE 899 1,Quilpue,2024-06-01,QUESO CREMA 6 8 KG,INDIRECTO,"13,000000","45563,0",592319
92285,6,Factura Electrónica,KAMI PUENTE ALTO 3 SPA,CONCHA Y TORO 610 - LOCAL 3,No Definido,2024-06-03,CAJA HANDROLL,INDIRECTO,"50,000000","112,0",5600
92285,6,Factura Electrónica,KAMI PUENTE ALTO 3 SPA,CONCHA Y TORO 610 - LOCAL 3,No Definido,2024-06-03,BOLSAS DE PAPEL CON LOGO 100 UNIDADES,INDIRECTO,"1,000000","23125,0",23125
92285,6,Factura Electrónica,KAMI PUENTE ALTO 3 SPA,CONCHA Y TORO 610 - LOCAL 3,No Definido,2024-06-03,CIBOULLETE DOCENA,INDIRECTO,"1,000000","3750,0",3750
92381,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-04,243 PLASTICO 200 UNIDADES,INDIRECTO,"1,000000","17000,0",17000
92381,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-04,ARROZ MANGA 10 KG,INDIRECTO,"2,000000","14375,0",28750
92381,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-04,CEBOLLIN DOCENA,INDIRECTO,"1,000000","8125,0",8125
92381,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-04,CIBOULLETE DOCENA,INDIRECTO,"1,000000","3750,0",3750
92381,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-04,HARINA 1 KG,INDIRECTO,"1,000000","1325,0",1325
92381,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-04,PALITOS PAQUETE,INDIRECTO,"2,000000","2000,0",4000
92381,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-04,PALTA HASS CONCE 2,DIRECTO,"5,000000","5876,0",29380
92381,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-04,QUESO CREMA BARRA 1 36 KG,INDIRECTO,"5,000000","8938,0",44690
92547,6,Factura Electrónica,LATIN PIZZA 4 PONIENTE SPA,Av 4 Poniente 0383-B,No Definido,2024-06-06,SALSA POMODORO CENTAURO 3 LTS,INDIRECTO,"2,000000","6713,0",13426
92547,6,Factura Electrónica,LATIN PIZZA 4 PONIENTE SPA,Av 4 Poniente 0383-B,No Definido,2024-06-06,QUESO MOZZARELLA DON JAIME 1 X 4KG,INDIRECTO,"2,000000","24750,0",49500
92547,6,Factura Electrónica,LATIN PIZZA 4 PONIENTE SPA,Av 4 Poniente 0383-B,No Definido,2024-06-06,MASA PIZZA KG,INDIRECTO,"10,000000","740,0",7400
5186,9,Nota de Crédito Electrónica,LATIN PIZZA TALAGANTE SPA,Libertador Bernardo O'higgins 446 #2,No Definido,2024-06-01,BEBIDA PACK 350 ML COCA COLA,INDIRECTO,"1,000000","4958,0",4958
91823,6,Factura Electrónica,JCYNEO SPA,SANTA ROSA 7917,San Ramon,2024-06-01,NOVA PAQUETE X 2 UNIDADES,INDIRECTO,"1,000000","7363,0",7363
91823,6,Factura Electrónica,JCYNEO SPA,SANTA ROSA 7917,San Ramon,2024-06-01,CLORO BIDON 5 LITROS,INDIRECTO,"1,000000","2000,0",2000
